id,code,name,parent_id:id,note,reconcile,type,user_type:id
ECD4010501010300,4.01.05.01.01.03.00,Ganhos em Operações Day-Trade,ECD401050101,"Contas que registram os ganhos diários auferidos, em cada mês do período de apuração, em operações day-trade. Considera-se ganho o resultado positivo auferido nas operações citadas acima, realizadas em cada mês, admitida a dedução dos custos e despesas incorridos, necessários à realização das operações.Não se caracteriza como day-trade o exercício da opção e a venda ou compra do ativo no mercado a vista, no mesmo dia.Também não se caracterizam como day-trade as operações iniciadas por intermédio de uma instituição e encerradas em outra, quando houver a liquidação física mediante movimentação de títulos ou valores mobiliários em custódia.
Atenção: o valor correspondente às perdas incorridas nas operações day-trade deve ser informado em conta específica.",FALSE,other,account.data_account_type_income
ECD4010501010400,4.01.05.01.01.04.00,Outras Receitas de Aplicações Financeiras,ECD401050101,"Contas que registram receitas auferidas no período de apuração relativas a juros, descontos, lucro na operação de reporte, prêmio de resgate de títulos ou debêntures e rendimento nominal auferido em aplicações financeiras de renda fixa, não incluídas em outras contas. As receitas dessa natureza, derivadas de operações com títulos vencíveis após o encerramento do período de apuração, serão rateadas segundo o regime de competência.
Atenção:
1) as variações monetárias ativas decorrentes da atualização dos direitos de crédito e das obrigações, em função de índices ou coeficientes aplicáveis por disposição legal ou contratual, devem ser informadas como receita financeira;
2) as variações cambiais ativas devem ser informadas na conta específica.",FALSE,other,account.data_account_type_income
ECD4010501010500,4.01.05.01.01.05.00,Ganhos na Alienação de Participações Não Integrantes do Ativo Permanente,ECD401050101,"Contas que registram os ganhos auferidos na alienação de ações, títulos ou quotas de capital não integrantes do ativo permanente, desde que não incluídos em outra conta específica.",FALSE,other,account.data_account_type_income
ECD4010501010600,4.01.05.01.01.06.00,Resultados Positivos em Participações Societárias,ECD401050101,"Contas que registram:
a) os lucros e dividendos derivados de investimentos avaliados pelo custo de aquisição;
b) os ganhos por ajustes no valor de investimentos relevantes avaliados pelo método da equivalência patrimonial, decorrentes de lucros apurados nas controladas e coligadas;
Atenção: considera-se controlada a filial, a agência, a sucursal, a dependência ou o escritório de representação no exterior, sempre que os respectivos ativos e passivos não estejam incluídos na contabilidade da investidora, por força de normatização específica.
c) as amortizações de deságios nas aquisições de investimentos avaliados pelo patrimônio líquido. O valor amortizado que for excluído do lucro líquido para determinação do lucro real deve ser controlado na Parte B do Livro de Apuração do Lucro Real até a alienação ou baixa da participação societária, quando, então, deve ser adicionado ao lucro líquido para determinação do lucro real no período de apuração em que for computado o ganho ou perda de capital havido.
d) as bonificações recebidas; 
Atenção:
1) as bonificações recebidas, decorrentes da incorporação de lucros ou reservas não tributados na forma do art. 35 da Lei no 7.713, de 1988, ou apurados nos anos-calendário de 1994 ou 1995, são 
consideradas a custo zero, não afetando o valor do investimento nem o resultado do período de apuração (art. 3o da Lei no 8.849, de 1994, e art. 3o da Lei no 9.064, de 1995); 
2) no caso de investimento avaliado pelo custo de aquisição, as bonificações recebidas, decorrentes da incorporação de lucros ou reservas tributados na forma do art. 35 da Lei no 7.713, de 1988, e de lucros ou reservas apurados no ano-calendário de 1993 ou a partir do ano-calendário de 1996, são registradas tomando-se como custo o valor da parcela dos lucros ou reservas capitalizados.
e) os lucros e dividendos de participações societárias avaliadas pelo custo de aquisição;
Atenção: os lucros ou dividendos recebidos em decorrência de participações societárias avaliadas pelo custo de aquisição adquiridas até 6 (seis) meses antes da data do recebimento devem ser registrados como diminuição do valor do custo, não sendo incluídos nesta conta.
f) os resultados positivos decorrentes de participações societárias no exterior avaliadas pelo patrimônio líquido, os dividendos de participações avaliadas pelo custo de aquisição e os resultados de equivalência patrimonial relativos a filiais, sucursais ou agências da pessoa jurídica localizadas no exterior, em decorrência de operações realizadas naquelas filiais, sucursais ou agências.Os lucros auferidos no exterior serão adicionados ao lucro líquido, para efeito de determinação do lucro real, no período de apuração correspondente ao balanço levantado em 31 de dezembro do ano-calendário em que tiverem sido disponibilizados, observando-se o disposto nos arts. 394 e 395 do Decreto no 3.000, de 1999, e no art. 74 da Medida Provisória no 2.158-35, de 24 de agosto de 2001.",FALSE,other,account.data_account_type_income
ECD4010501010700,4.01.05.01.01.07.00,Rendimentos e Ganhos de Capital Auferidos no Exterior,ECD401050101,"Contas que registram os rendimentos e ganhos de capital auferidos no exterior diretamente pela pessoa jurídica domiciliada no Brasil, pelos seus valores antes de descontado o tributo pago no país de origem. 
Atenção:Os ganhos de capital referentes a alienações de bens e direitos do ativo permanente situados no exterior devem ser informados na conta Outras Receitas Não Operacionais",FALSE,other,account.data_account_type_income
ECD4010501010800,4.01.05.01.01.08.00,Reversão dos Saldos das Provisões Operacionais,ECD401050101,Contas que registram a reversão de saldos não utilizados das provisões constituídas no balanço do período de apuração imediatamente anterior.,FALSE,other,account.data_account_type_income
ECD4010501010900,4.01.05.01.01.09.00,Outras Receitas Operacionais,ECD401050101,"Contas que registram todas as demais receitas que, por definição legal, sejam consideradas operacionais, tais como:
a) aluguéis de bens por empresa que não tenha por objeto a locação de móveis e imóveis;
b) recuperações de despesas operacionais de períodos de apuração anteriores, tais como: prêmios de seguros, importâncias levantadas das contas vinculadas do FGTS, ressarcimento de desfalques, roubos e furtos, etc. As recuperações de custos e despesas no decurso do próprio período de apuração devem ser creditadas diretamente às contas de resultado em que foram debitadas;
c) os créditos presumidos do IPI para ressarcimento do valor da Contribuição ao PIS/Pasep e Cofins;
d) multas ou vantagens a título de indenização em virtude de rescisão contratual (Lei no 9.430, de 1996, art. 70, § 3o, II);
e) o crédito presumido da contribuição para o PIS/Pasep e da Cofins concedido na 
forma do art. 3o da Lei no 10.147, de 2000.",FALSE,other,account.data_account_type_income
ECD4010501011000,4.01.05.01.01.10.00,Outras,ECD401050101,,FALSE,other,account.data_account_type_income
ECD40107,4.01.07,DESPESAS OPERACIONAIS,ECD401,,FALSE,view,account.data_account_type_view
ECD4010701,4.01.07.01,DESPESAS OPERACIONAIS,ECD40107,,FALSE,view,account.data_account_type_view
ECD401070101,4.01.07.01.01,DESPESAS OPERACIONAIS,ECD4010701,,FALSE,view,account.data_account_type_view
ECD40107010100,4.01.07.01.01.00,Remunerações a Empregados,ECD401070101,"Contas que registram os valores lançados como salários, gratificações, horas extras, adicionais e similares pag0s a empregados da entidade.",FALSE,other,account.data_account_type_expense
ECD40107010200,4.01.07.01.02.00,Indenizações Trabalhistas,ECD401070101,"Contas que registram os valores lançados como abonos pecuniários, indenização de 40% do FGTS, indenizações determinadas pelo Juiz e similares pagas aos empregados.",FALSE,other,account.data_account_type_expense
ECD40107010300,4.01.07.01.03.00,Remuneração a Dirigentes e a Conselho de Administração/Fiscal,ECD401070101,"Contas que registram a despesa incorrida relativa à remuneração mensal e fixa atribuída ao titular de firma individual, aos sócios, diretores e administradores de sociedades, ou aos representantes legais de sociedades estrangeiras, as despesas incorridas com os salários indiretos concedidos pela empresa a administradores, diretores, gerentes e seus assessores (PN Cosit no 11, de 1992), e o valor referente às remunerações atribuídas aos membros do conselho fiscal/administração/consultivo.",FALSE,other,account.data_account_type_expense
ECD40107010400,4.01.07.01.04.00,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,ECD401070101,"Contas que registram as despesas correspondentes aos serviços prestados por pessoa física que não tenha vínculo empregatício com a pessoa jurídica declarante, tais como: comissões, corretagens, gratificações, honorários e outras remunerações, inclusive as relativas a empreitadas de obras exclusivamente de trabalho e as decorrentes de fretes e carretos em geral.",FALSE,other,account.data_account_type_expense
ECD40107010500,4.01.07.01.05.00,Prestação de Serviço por Pessoa Jurídica,ECD401070101,"Contas que registram, salvo se houver conta mais específica, o valor das despesas correspondentes aos serviços prestados por outra pessoa jurídica.",FALSE,other,account.data_account_type_expense
ECD40107010600,4.01.07.01.06.00,Doações e Patrocínios de Caráter Cultural e Artístico (Lei no 8.313/1991),ECD401070101,"Contas que registram as doações e patrocínios efetuados no período de apuração em favor de projetos culturais previamente aprovados pelo Ministério da Cultura ou pela Agência Nacional do Cinema (Ancine), observada a legislação de concessão dos projetos.",FALSE,other,account.data_account_type_expense
ECD40107010700,4.01.07.01.07.00,"Doações a Instituições de Ensino e Pesquisa (Lei no 9.249/1995, art.13, § 2o)",ECD401070101,"Contas que registram as doações a instituições de ensino e pesquisa cuja criação tenha sido autorizada por lei federal e que preencham os requisitos dos incisos I e II do art. 213 da Constituição Federal, de 1988, que são:
a) comprovação de finalidade não-lucrativa e aplicação dos excedentes financeiros em educação;
b) assegurar a destinação do seu patrimônio a outra escola comunitária, filantrópica ou confessional, ou ao Poder Público, no caso de encerramento de suas atividades.",FALSE,other,account.data_account_type_expense
ECD40107010800,4.01.07.01.08.00,Doações a Entidades Civis,ECD401070101,"Contas que registram as doações efetuadas a:
a) entidades civis, legalmente constituídas no Brasil, sem fins lucrativos, que prestem serviços gratuitos em benefício de empregados da pessoa jurídica doadora, e respectivos dependentes, ou em benefício da comunidade na qual atuem; e
b) Organizações da Sociedade Civil de Interesse Público (OSCIP), qualificadas segundo as normas estabelecidas na Lei no 9.790, de 23 de março de 1999.",FALSE,other,account.data_account_type_expense
ECD40107010900,4.01.07.01.09.00,Outras Contribuições e Doações,ECD401070101,"Contas que registram as doações feitas, entre outras, aos Fundos controlados pelos Conselhos Municipais, Estaduais e Nacional dos Direitos da Criança e do Adolescente.",FALSE,other,account.data_account_type_expense
ECD40107011000,4.01.07.01.10.00,FGTS (sem indenização 40%),ECD401070101,"Contas que registram o FGTS, inclusive os valores do FGTS do 13º. salário. Não informar os valores de indenização da multa de 40% do FGTS nesse item, e sim, na conta Indenizações Trabalhistas .",FALSE,other,account.data_account_type_expense
ECD40107011100,4.01.07.01.11.00,"Assistência Médica, Odontológica, Medicamentos, Aparelhos Ortopédicos e Similares",ECD401070101,"Contas que registram as despesas com assistência médica, odontológica e farmacêutica. 
Atenção: o valor referente à contratação de serviços de profissionais liberais sem vínculo empregatício ou de sociedades civis deve ser informado nas contas Prestação de Serviços por Pessoa Física sem Vínculo Empregatício ou Prestação de Serviço por Pessoa Jurídica , conforme o caso.",FALSE,other,account.data_account_type_expense
ECD40107011200,4.01.07.01.12.00,Provisões para Férias e 13o Salário de Empregados,ECD401070101,"Contas que registram as despesas com a constituição de provisões para: a) pagamento de remuneração correspondente a férias e adicional de férias de empregados, inclusive encargos sociais (Decreto no 3.000, de 1999, art. 337, e PN CST no 7, de 1980); b) o 13o salário, inclusive encargos sociais (Decreto no 3.000, de 1999, art. 338).",FALSE,other,account.data_account_type_expense
ECD40107011300,4.01.07.01.13.00,Demais Provisões,ECD401070101,Contas que registram as despesas com provisões não relacionadas nas contas específicas.,FALSE,other,account.data_account_type_expense
ECD40107011400,4.01.07.01.14.00,Arrendamento Mercantil,ECD401070101,"Contas que registram as despesas, não computadas nos custos, pagas ou creditadas a título de contraprestação de arrendamento mercantil, decorrentes de contrato celebrado com observância da Lei no 6.099, de 12 de setembro de 1974, com as alterações da Lei no 7.132, de 26 de outubro de 1983, e da Portaria MF no 140, de 1984",FALSE,other,account.data_account_type_expense
ECD40107011500,4.01.07.01.15.00,Aluguéis,ECD401070101,Contas que registram as despesas com aluguéis não decorrentes de arrendamento mercantil.,FALSE,other,account.data_account_type_expense
ECD40107011600,4.01.07.01.16.00,Despesas com Veículos e de Conservação de Bens e Instalações,ECD401070101,"Contas que registram as despesas relativas aos bens que não estejam ligados diretamente à produção, as realizadas com reparos que não impliquem aumento superior a um ano da vida útil do bem, prevista no ato de sua aquisição, e as relativas a combustíveis e lubrificantes para veículos.",FALSE,other,account.data_account_type_expense
ECD40107011700,4.01.07.01.17.00,Propaganda e Publicidade,ECD401070101,"Contas que registram as despesas com propaganda e publicidade. 
Atenção: o valor referente à contratação de serviços de profissionais liberais sem vínculo empregatício ou de sociedades civis deve ser informado nas contas Prestação de Serviços por Pessoa Física sem Vínculo Empregatício ou Prestação de Serviço por Pessoa Jurídica , conforme o caso.",FALSE,other,account.data_account_type_expense
ECD40107011800,4.01.07.01.18.00,Multas,ECD401070101,Contas que registram as despesas com multas.,FALSE,other,account.data_account_type_expense
ECD40107011900,4.01.07.01.19.00,Encargos de Depreciação e Amortização,ECD401070101,"Contas que registram apenas os encargos a esses títulos, com bens não aplicados diretamente na produção. Inclui a amortização dos ajustes de variação cambial contabilizada no ativo diferido, relativa à atividade geral da pessoa jurídica.",FALSE,other,account.data_account_type_expense
ECD40107012000,4.01.07.01.20.00,Repasses para Outras Entidades (Sindicatos/Federações/Confederações),ECD401070101,Contas que foram repassadas parte das contribuições/doações/mensalidades e similares para Sindicatos/Federações/Confederações.,FALSE,other,account.data_account_type_expense
ECD40107012100,4.01.07.01.21.00,Contribuições Previdenciárias Patronais,ECD401070101,"Contas que registram as contribuições previdenciárias devidas. No caso de imunes/isentas, informar o valor da contribuição previdenciária patronal devida como se sem isenção estivesse, devendo fazer um novo lançamento de reversão para evidenciar que é isenta.",FALSE,other,account.data_account_type_expense
ECD40107012200,4.01.07.01.22.00,COFINS,ECD401070101,"Contas que registram a Cofins devida. No caso de imunes/isentas, informar o valor da Cofins devida como se sem isenção estivesse, devendo fazer um novo lançamento de reversão para evidenciar que é isenta.",FALSE,other,account.data_account_type_expense
ECD40107012300,4.01.07.01.23.00,CSLL,ECD401070101,"Contas que registram a CSLL devida. No caso de imunes/isentas, informar o valor da CSLL devida como se sem isenção estivesse, devendo fazer um novo lançamento de reversão para evidenciar que é isenta.",FALSE,other,account.data_account_type_expense
ECD40107012400,4.01.07.01.24.00,PIS/PASEP,ECD401070101,Contas que registram o valor da contribuição para o PIS/PASEP devida.,FALSE,other,account.data_account_type_expense
ECD40107012500,4.01.07.01.25.00,CPMF,ECD401070101,Contas que registram o valor da CPMF devida.,FALSE,other,account.data_account_type_expense
ECD40107012600,4.01.07.01.26.00,"Demais Impostos, Taxas e Contribuições, exceto as citadas acima.",ECD401070101,"Contas que registram os demais impostos, taxas e contribuições, exceto: 
a) incorporadas ao custo de bens do ativo permanente;
b) correspondentes aos impostos não recuperáveis, incorporados ao custo das matérias-primas, materiais secundários, materiais de embalagem e mercadorias destinadas à revenda;
c) correspondentes aos impostos recuperáveis;
d) correspondentes aos impostos e contribuições redutores da receita bruta.",FALSE,other,account.data_account_type_expense
ECD40107012700,4.01.07.01.27.00,Outras Despesas Operacionais,ECD401070101,,FALSE,other,account.data_account_type_expense
ECD40109,4.01.09,OUTRAS DESPESAS OPERACIONAIS,ECD401,,FALSE,view,account.data_account_type_view
ECD4010901,4.01.09.01,OUTRAS DESPESAS OPERACIONAIS,ECD40109,,FALSE,view,account.data_account_type_view
ECD401090101,4.01.09.01.01,OUTRAS DESPESAS OPERACIONAIS,ECD4010901,,FALSE,view,account.data_account_type_view
ECD4010901010100,4.01.09.01.01.01.00,(-) Variações Cambiais Passivas,ECD401090101,"Contas que registram as perdas monetárias passivas resultantes da atualização dos direitos de créditos e das obrigações, calculadas com base nas variações nas taxas de câmbio (Lei no 9.069, de 1995, art.52, e Lei no 9.249, de 1995, art. 8o), inclusive a variação cambial passiva correspondente: 
a) à atualização das obrigações e dos créditos em moeda estrangeira, registrada em qualquer data e apurada no encerramento do período de apuração em função da taxa de câmbio vigente;
b) às operações com moeda estrangeira e conversão de obrigações para moeda nacional, ou novação dessas obrigações, ou sua extinção, total ou parcial, em virtude de capitalização, dação em pagamento, compensação, ou qualquer outro modo, desde que observadas as condições fixadas pelo Banco Central do Brasil.",FALSE,other,account.data_account_type_expense
ECD4010901010200,4.01.09.01.01.02.00,"(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade",ECD401090101,"Contas que registram:
a) o somatório das perdas incorridas, em cada mês do período de apuração, em operações realizadas nas bolsas de valores, de mercadorias, de futuros e assemelhadas, existentes no País;
b) as perdas incorridas nas alienações, fora de bolsa, de ouro, ativo financeiro e de participações societárias, exceto as alienações de participações societárias permanentes em sociedades coligadas e controladas e de participações societárias, que permanecerem no ativo da pessoa jurídica até o término do ano-calendário seguinte ao de suas aquisições; e
c) as perdas em operações de swap e no resgate de quota de fundo de investimento que mantenha, no mínimo, 67% (sessenta e sete por cento) de ações negociadas no mercado a vista de bolsa de valores ou entidade assemelhada (Lei no 9.532, de 1997, art. 28, alterado pela MP no 1.636, de 1998, art. 2o, e reedições).São consideradas assemelhadas às bolsas de valores, de mercadorias e de futuros, as entidades cujo objeto social seja análogo ao das referidas bolsas e que funcionem sob a supervisão e fiscalização da Comissão de Valores Mobiliários (CVM). Atenção: As perdas apuradas em operações day-trade devem ser informadas em conta própria.",FALSE,other,account.data_account_type_expense
ECD4010901010300,4.01.09.01.01.03.00,(-) Perdas em Operações Day-Trade,ECD401090101,"Contas que registram o somatório das perdas diárias apuradas, em cada mês do período de apuração, em operações day-trade.Não se caracteriza como day-trade o exercício da opção e a venda ou compra do ativo no mercado a vista, no mesmo dia.Também não se caracterizam como day-trade as operações iniciadas por intermédio de uma instituição e encerradas em outra, quando houver a liquidação física mediante movimentação de títulos ou valores mobiliários em custódia.",FALSE,other,account.data_account_type_expense
ECD4010901010400,4.01.09.01.01.04.00,(-) Outras Despesas de Aplicações,ECD401090101,"Contas que registram as despesas relativas a juros, não incluídas em outras contas, a descontos de títulos de crédito e outros títulos. Tais despesas serão obrigatoriamente rateadas, segundo o regime de competência.
Atenção: 
1) as variações monetárias passivas decorrentes da atualização das 
obrigações, em função de índices ou coeficientes aplicáveis por disposição legal ou contratual, devem ser informadas como despesas financeiras;
2) as variações cambiais passivas não devem ser informadas nesta conta, e sim na conta Variações Cambiais Passivas .",FALSE,other,account.data_account_type_expense
ECD4010901010500,4.01.09.01.01.05.00,(-) Prejuízos na Alienação de Participações Não Integrantes do Ativo Permanente,ECD401090101,"Contas que registram os prejuízos havidos em virtude de alienação, títulos não integrantes do ativo permanente, desde que não incluídos nas contas acima.",FALSE,other,account.data_account_type_expense
ECD4010901010600,4.01.09.01.01.06.00,(-) Resultados Negativos em Participações Societárias,ECD401090101,"Contas que registram as perdas por ajustes no valor de investimentos relevantes, avaliados pelo método da equivalência patrimonial, decorrentes de prejuízos apurados nas controladas e coligadas. 
Atenção: considera-se controlada a filial, a agência, a sucursal, a dependência ou o escritório de representação no exterior, sempre que os respectivos ativos e passivos não estejam incluídos na contabilidade da investidora, por força de normatização específica.
Devem, também, ser indicados nesta conta os resultados negativos derivados de participações societárias no exterior, avaliadas pelo patrimônio líquido. Incluem-se, nestas informações, as perdas apuradas em filiais, sucursais e agências da pessoa jurídica localizadas no exterior.",FALSE,other,account.data_account_type_expense
ECD4010901010700,4.01.09.01.01.07.00,(-) Perdas em Operações Realizadas no Exterior,ECD401090101,"Contas que registram as perdas em operações realizadas no exterior diretamente pela pessoa jurídica domiciliada no Brasil, com exceção das perdas de capital decorrentes da alienação de bens e direitos do ativo permanente situados no exterior, que devem ser indicadas na conta Outras Despesas Não Operacionais.",FALSE,other,account.data_account_type_expense
ECD4010901010800,4.01.09.01.01.08.00,Outras Despesas Operacionais,ECD401090101,,FALSE,other,account.data_account_type_expense
ECD403,4.03,OUTRAS RECEITAS E DESPESAS,ECD4,,FALSE,view,account.data_account_type_view
ECD40301,4.03.01,RECEITAS E DESPESAS NÃO OPERACIONAIS,ECD403,,FALSE,view,account.data_account_type_view
ECD4030101,4.03.01.01,RECEITAS E DESPESAS NÃO OPERACIONAIS,ECD40301,,FALSE,view,account.data_account_type_view
ECD403010101,4.03.01.01.01,RECEITAS NÃO OPERACIONAIS,ECD4030101,,FALSE,view,account.data_account_type_view
ECD4030101010100,4.03.01.01.01.01.00,Receitas de Alienações de Bens e Direitos do Ativo Permanente.,ECD403010101,"Contas que registram as receitas auferidas por meio de alienações, inclusive por desapropriação de bens e direitos do ativo permanente. O valor relativo às receitas obtidas pela venda de sucata e de bens ou direitos do ativo permanente baixados em virtude de terem se tornado imprestáveis, obsoletos ou caído em desuso deve ser informado na conta Outras Receitas Não Operacionais . Os valores correspondentes ao ganho ou perda de capital decorrente da alienação de bens e direitos do ativo permanente situados no exterior devem ser indicados, pelo seu resultado, nas contas Outras Receitas Não Operacionais ou Outras Despesas Não Operacionais , conforme o caso.",FALSE,other,account.data_account_type_income
ECD4030101010200,4.03.01.01.01.02.00,Outras Receitas Não Operacionais,ECD403010101,"Contas que registram:
a) todas as demais receitas decorrentes de operações não incluídas nas atividades principais e acessórias da empresa, tais como: a reversão do saldo da provisão para perdas prováveis na realização de investimentos e a reserva de reavaliação realizada no período de apuração, quando computada em conta de resultado; 
b) os ganhos de capital por variação na percentagem de participação no capital social de coligada ou controlada, quando o investimento for avaliado pela 
equivalência patrimonial (Decreto no 3.000, de 1999, art. 428);
c) os ganhos de capital decorrentes da alienação de bens e direitos do ativo permanente situados no exterior. 
Devem ser indicadas tanto as contas que registram as receitas quanto as que registram os custos.",FALSE,other,account.data_account_type_income
ECD403020101,4.03.02.01.01,DESPESAS NÃO OPERACIONAIS,ECD403,,FALSE,view,account.data_account_type_view
ECD4030201010100,4.03.02.01.01.01.00,(-) Valor Contábil dos Bens e Direitos Alienados,ECD403020101,"Contas que registram o valor contábil dos bens do ativo permanente baixados no curso do período de apuração, cuja receita da venda tenha sido indicada na conta Receitas de Alienações de Bens e Direitos do Ativo Permanente . O valor contábil de bens ou direitos baixados em virtude de terem se tornado imprestáveis, obsoletos ou caído em desuso e o valor contábil de bens ou direitos situados no exterior devem ser informados na conta Outras Receitas Não Operacionais.",FALSE,other,account.data_account_type_expense
ECD4030201010200,4.03.02.01.01.02.00,(-) Outras Despesas Não Operacionais,ECD403020101,"Contas que registram:
a) o valor contábil dos bens do ativo permanente baixados no curso do período de apuração não incluídos na conta precedente e a despesa com a constituição da provisão para perdas prováveis na realização de investimentos; 
Atenção: sobre a definição de valor contábil, consultar o § 1o do art. 418 e o art. 426, ambos do Decreto no 3.000, de 1999.
b) as perdas de capital por variação na percentagem de participação no capital social de coligada ou controlada no Brasil, quando o investimento for avaliado pela equivalência patrimonial (Decreto no 3.000, de 1999, art. 428).",FALSE,other,account.data_account_type_expense
ECD5,5,CUSTOS DE PRODUÇÃO,ECD0,,FALSE,view,account.data_account_type_view
ECD501,5.01,CUSTO DOS BENS E SERVIÇOS PRODUZIDOS,ECD5,,FALSE,view,account.data_account_type_view
ECD50101,5.01.01,CUSTO DOS PRODUTOS DE FABRICAÇÃO PRÓPRIA PRODUZIDOS,ECD501,,FALSE,view,account.data_account_type_view
ECD501010100,5.01.01.01.00,Consumo de Insumos,ECD50101,"Contas que registram o consumo, durante o período de apuração, de matéria-prima, material direto e material de embalagem, no mercado interno e externo, para utilização no processo produtivo, os valores referentes aos custos com transporte e seguro até o estabelecimento do contribuinte, os tributos não recuperáveis devidos na importação e o custo relativo ao desembaraço aduaneiro.",FALSE,other,account.data_account_type_expense
ECD501010400,5.01.01.04.00,Remuneração a Dirigentes de Ligados à Produção,ECD50101,"Contas que registram:
a) a remuneração mensal e fixa dos dirigentes diretamente ligados à produção, pelo valor total do custo incorrido no período de apuração, exceto os encargos sociais (Previdência Social e FGTS) que são informados em conta distinta;b) o valor relativo aos custos incorridos com salários indiretos concedidos pela empresa a administradores, diretores, gerentes e seus assessores, se ligados diretamente à produção (PN Cosit nº 11, de 30 de setembro de 1992). 
Atenção: deve ser incluído nesta conta o valor das gratificações dos dirigentes ligados à produção, inclusive o 13º salário.",FALSE,other,account.data_account_type_expense
ECD501010500,5.01.01.05.00,Custo do Pessoal Aplicado na Produção,ECD50101,"Contas que representem do custo com ordenados, salários e outros custos com empregados ligados à produção da empresa, tais como: moradia, seguro de vida e outras de caráter remuneratório. Inclusive os custos com supervisão direta, manutenção e guarda das instalações, decorrentes de vínculo empregatício com a pessoa jurídica.",FALSE,other,account.data_account_type_expense
ECD501010503,5.01.01.05.03,Planos de Poupança e Investimentos de Empregados Ligados à Produção,ECD50101,"Contas que registram o valor total dos gastos efetuados com Planos de Poupança e Investimentos (PAIT), relativos ao pessoal ligado à produção",FALSE,other,account.data_account_type_expense
ECD501010505,5.01.01.05.05,Fundo de Aposentadoria Programada Individual de Empregados Ligados à Produção,ECD50101,"Contas que registram o valor total dos gastos efetuados com Fundos de Aposentadoria Programada Individual (FAPI), relativos ao pessoal ligado à produção",FALSE,other,account.data_account_type_expense
ECD501010507,5.01.01.05.07,Plano de Previdência Privada de Empregados Ligados à Produção,ECD50101,"Contas que registram o valor total dos gastos efetuados com Planos de Previdência Privada, relativos ao pessoal ligado à produção.",FALSE,other,account.data_account_type_expense
ECD501010509,5.01.01.05.09,Outros Gastos com Pessoal Ligado à Produção,ECD50101,"Contas que registram os gastos com empregados, computados nos custos, não enquadrados nas contas precedentes.
Atenção: não deve ser informado nesta conta o valor referente às participações dos empregados no lucro da pessoa jurídica. Esse valor deve ser informado na conta Participações de Empregados.",FALSE,other,account.data_account_type_expense
ECD501010600,5.01.01.06.00,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,ECD50101,"Contas que registram, salvo se houver conta mais específica, os gastos correspondentes aos serviços prestados por pessoa física que não tenha vínculo empregatício com a pessoa jurídica, tais como: comissões, corretagens, gratificações, honorários, direitos autorais e outras remunerações, inclusive as relativas a empreitadas de obras exclusivamente de trabalho e as decorrentes de fretes e carretos em gera, computadas nos custos.",FALSE,other,account.data_account_type_expense
ECD501010700,5.01.01.07.00,Prestação de Serviço Pessoa Jurídica,ECD50101,"Contas que registram, salvo se houver conta mais específica, o valor dos gastos correspondentes aos serviços prestados por outra pessoa jurídica à pessoa jurídica declarante, computados nos custos",FALSE,other,account.data_account_type_expense
ECD501010800,5.01.01.08.00,Serviços Prestados por Cooperativa de Trabalho,ECD50101,Contas que registram os serviços prestados por cooperativa de trabalho,FALSE,other,account.data_account_type_expense
ECD501010900,5.01.01.09.00,Locação de Mão-de-obra,ECD50101,"Contas que registram o valor total dos gastos efetuados no período com a contratação de serviços executados mediante cessão de mão-de-obra ou empreitada, inclusive em regime temporário, sujeitos à retenção de contribuição previdenciária, nos termos do art. 219 do Regulamento da Previdência Social - RPS, aprovado pelo Decreto nº 3.048, de 1999",FALSE,other,account.data_account_type_expense
ECD501011000,5.01.01.10.00,Encargos Sociais - Previdência Social,ECD50101,"Contas que registram as contribuições para a Previdência Social (inclusive dos dirigentes de indústria - PN CST no 35, de 31 de agosto de 1981), relativas ao pessoal ligado diretamente à produção.",FALSE,other,account.data_account_type_expense
ECD501011100,5.01.01.11.00,Encargos Sociais - FGTS,ECD50101,"Contas que registram as contribuições para o FGTS (inclusive dos dirigentes de indústria - PN CST no 35, de 31 de agosto de 1981), relativas ao pessoal ligado diretamente à produção.",FALSE,other,account.data_account_type_expense
ECD501011200,5.01.01.12.00,Encargos Sociais - Outros,ECD50101,"Contas que registram encargos sociais, relativos ao pessoal ligado diretamente à produção, não classificados nas contas Encargos Sociais - Previdência Social ou Encargos Sociais - FGTS.",FALSE,other,account.data_account_type_expense
ECD501011300,5.01.01.13.00,Alimentação do Trabalhador,ECD50101,"Contas que registram os custos com alimentação do pessoal ligado diretamente à produção, realizados durante o período de apuração, ainda que a pessoa jurídica não tenha Programa de Alimentação do Trabalhador aprovado pelo Ministério do Trabalho.",FALSE,other,account.data_account_type_expense
ECD501011400,5.01.01.14.00,Manutenção e Reparo de Bens Aplicados na Produção,ECD50101,Contas que representam somente os custos realizados com reparos que não implicaram aumento superior a um ano da vida útil prevista no ato da aquisição do bem.,FALSE,other,account.data_account_type_expense
